


                               Node( 53)                                           Node(107)                                           Node(136)                                           Node(278)                                           Node(408)                                           Node(593)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
      4.539     -1.480   .2126   20.000   .118E-08   .000E+00        -.305   .3452   20.000   .110E+00   .000E+00        -.946   .2469   20.000   .509E-01   .000E+00        -.975   .2443   20.000   .173E+00   .000E+00       -1.360   .2187   20.000   .143E-03   .000E+00        -.377   .3275   20.000   .132E+00   .000E+00
      4.542     -1.480   .2126   20.000   .121E-08   .000E+00        -.305   .3453   20.000   .110E+00   .000E+00        -.945   .2469   20.000   .510E-01   .000E+00        -.973   .2445   20.000   .173E+00   .000E+00       -1.359   .2187   20.000   .144E-03   .000E+00        -.376   .3277   20.000   .131E+00   .000E+00
      4.546     -1.480   .2126   20.000   .125E-08   .000E+00        -.304   .3454   20.000   .109E+00   .000E+00        -.945   .2470   20.000   .510E-01   .000E+00        -.971   .2447   20.000   .173E+00   .000E+00       -1.359   .2188   20.000   .145E-03   .000E+00        -.375   .3280   20.000   .131E+00   .000E+00
      4.549     -1.480   .2126   20.000   .128E-08   .000E+00        -.304   .3455   20.000   .109E+00   .000E+00        -.944   .2470   20.000   .511E-01   .000E+00        -.968   .2449   20.000   .173E+00   .000E+00       -1.358   .2188   20.000   .147E-03   .000E+00        -.374   .3282   20.000   .131E+00   .000E+00
      4.553     -1.480   .2126   20.000   .132E-08   .000E+00        -.304   .3456   20.000   .109E+00   .000E+00        -.944   .2471   20.000   .512E-01   .000E+00        -.966   .2451   20.000   .173E+00   .000E+00       -1.358   .2188   20.000   .148E-03   .000E+00        -.373   .3285   20.000   .131E+00   .000E+00
      4.556     -1.479   .2126   20.000   .136E-08   .000E+00        -.303   .3457   20.000   .109E+00   .000E+00        -.943   .2471   20.000   .512E-01   .000E+00        -.963   .2454   20.000   .173E+00   .000E+00       -1.357   .2188   20.000   .149E-03   .000E+00        -.372   .3287   20.000   .130E+00   .000E+00
      4.560     -1.479   .2126   20.000   .140E-08   .000E+00        -.303   .3458   20.000   .109E+00   .000E+00        -.942   .2472   20.000   .513E-01   .000E+00        -.961   .2456   20.000   .173E+00   .000E+00       -1.357   .2189   20.000   .151E-03   .000E+00        -.371   .3289   20.000   .130E+00   .000E+00
      4.564     -1.479   .2126   20.000   .144E-08   .000E+00        -.303   .3459   20.000   .108E+00   .000E+00        -.942   .2472   20.000   .514E-01   .000E+00        -.959   .2458   20.000   .172E+00   .000E+00       -1.356   .2189   20.000   .152E-03   .000E+00        -.370   .3292   20.000   .130E+00   .000E+00
      4.567     -1.479   .2126   20.000   .148E-08   .000E+00        -.302   .3459   20.000   .108E+00   .000E+00        -.941   .2473   20.000   .515E-01   .000E+00        -.956   .2460   20.000   .172E+00   .000E+00       -1.356   .2189   20.000   .153E-03   .000E+00        -.369   .3294   20.000   .130E+00   .000E+00
      4.571     -1.479   .2126   20.000   .152E-08   .000E+00        -.302   .3460   20.000   .108E+00   .000E+00        -.941   .2473   20.000   .515E-01   .000E+00        -.954   .2462   20.000   .172E+00   .000E+00       -1.355   .2190   20.000   .154E-03   .000E+00        -.368   .3296   20.000   .130E+00   .000E+00
      4.574     -1.479   .2126   20.000   .157E-08   .000E+00        -.302   .3461   20.000   .108E+00   .000E+00        -.940   .2474   20.000   .516E-01   .000E+00        -.951   .2464   20.000   .172E+00   .000E+00       -1.355   .2190   20.000   .156E-03   .000E+00        -.367   .3299   20.000   .129E+00   .000E+00
      4.578     -1.479   .2126   20.000   .161E-08   .000E+00        -.301   .3462   20.000   .108E+00   .000E+00        -.939   .2475   20.000   .517E-01   .000E+00        -.949   .2466   20.000   .172E+00   .000E+00       -1.354   .2190   20.000   .157E-03   .000E+00        -.366   .3301   20.000   .129E+00   .000E+00
      4.581     -1.479   .2126   20.000   .165E-08   .000E+00        -.301   .3463   20.000   .107E+00   .000E+00        -.939   .2475   20.000   .517E-01   .000E+00        -.947   .2468   20.000   .172E+00   .000E+00       -1.353   .2190   20.000   .158E-03   .000E+00        -.365   .3303   20.000   .129E+00   .000E+00
      4.585     -1.479   .2126   20.000   .170E-08   .000E+00        -.301   .3464   20.000   .107E+00   .000E+00        -.938   .2476   20.000   .518E-01   .000E+00        -.945   .2470   20.000   .172E+00   .000E+00       -1.353   .2191   20.000   .160E-03   .000E+00        -.364   .3306   20.000   .129E+00   .000E+00
      4.588     -1.478   .2126   20.000   .175E-08   .000E+00        -.300   .3465   20.000   .107E+00   .000E+00        -.937   .2476   20.000   .519E-01   .000E+00        -.942   .2472   20.000   .172E+00   .000E+00       -1.352   .2191   20.000   .161E-03   .000E+00        -.363   .3308   20.000   .128E+00   .000E+00
      4.592     -1.478   .2126   20.000   .179E-08   .000E+00        -.300   .3466   20.000   .107E+00   .000E+00        -.937   .2477   20.000   .520E-01   .000E+00        -.940   .2474   20.000   .172E+00   .000E+00       -1.352   .2191   20.000   .163E-03   .000E+00        -.362   .3311   20.000   .128E+00   .000E+00
      4.595     -1.478   .2126   20.000   .184E-08   .000E+00        -.300   .3466   20.000   .107E+00   .000E+00        -.936   .2477   20.000   .520E-01   .000E+00        -.938   .2476   20.000   .172E+00   .000E+00       -1.351   .2192   20.000   .164E-03   .000E+00        -.361   .3313   20.000   .128E+00   .000E+00
      4.599     -1.478   .2126   20.000   .189E-08   .000E+00        -.299   .3467   20.000   .106E+00   .000E+00        -.935   .2478   20.000   .521E-01   .000E+00        -.935   .2478   20.000   .172E+00   .000E+00       -1.351   .2192   20.000   .165E-03   .000E+00        -.360   .3315   20.000   .128E+00   .000E+00
      4.602     -1.478   .2126   20.000   .194E-08   .000E+00        -.299   .3468   20.000   .106E+00   .000E+00        -.935   .2479   20.000   .522E-01   .000E+00        -.933   .2480   20.000   .171E+00   .000E+00       -1.350   .2192   20.000   .167E-03   .000E+00        -.359   .3317   20.000   .127E+00   .000E+00
      4.606     -1.478   .2126   20.000   .199E-08   .000E+00        -.299   .3469   20.000   .106E+00   .000E+00        -.934   .2479   20.000   .523E-01   .000E+00        -.931   .2482   20.000   .171E+00   .000E+00       -1.350   .2192   20.000   .168E-03   .000E+00        -.358   .3320   20.000   .127E+00   .000E+00
      4.609     -1.478   .2127   20.000   .205E-08   .000E+00        -.298   .3470   20.000   .106E+00   .000E+00        -.933   .2480   20.000   .523E-01   .000E+00        -.929   .2484   20.000   .171E+00   .000E+00       -1.349   .2193   20.000   .169E-03   .000E+00        -.357   .3322   20.000   .127E+00   .000E+00
      4.613     -1.478   .2127   20.000   .210E-08   .000E+00        -.298   .3471   20.000   .106E+00   .000E+00        -.932   .2481   20.000   .524E-01   .000E+00        -.927   .2486   20.000   .171E+00   .000E+00       -1.349   .2193   20.000   .171E-03   .000E+00        -.356   .3324   20.000   .127E+00   .000E+00
      4.617     -1.478   .2127   20.000   .215E-08   .000E+00        -.298   .3471   20.000   .105E+00   .000E+00        -.932   .2481   20.000   .525E-01   .000E+00        -.924   .2488   20.000   .171E+00   .000E+00       -1.348   .2193   20.000   .172E-03   .000E+00        -.355   .3326   20.000   .127E+00   .000E+00
      4.620     -1.477   .2127   20.000   .221E-08   .000E+00        -.297   .3472   20.000   .105E+00   .000E+00        -.931   .2482   20.000   .526E-01   .000E+00        -.922   .2489   20.000   .171E+00   .000E+00       -1.348   .2194   20.000   .174E-03   .000E+00        -.354   .3328   20.000   .126E+00   .000E+00
      4.624     -1.477   .2127   20.000   .227E-08   .000E+00        -.297   .3473   20.000   .105E+00   .000E+00        -.930   .2483   20.000   .527E-01   .000E+00        -.920   .2491   20.000   .171E+00   .000E+00       -1.347   .2194   20.000   .175E-03   .000E+00        -.353   .3331   20.000   .126E+00   .000E+00
      4.627     -1.477   .2127   20.000   .232E-08   .000E+00        -.297   .3474   20.000   .105E+00   .000E+00        -.929   .2483   20.000   .527E-01   .000E+00        -.918   .2493   20.000   .171E+00   .000E+00       -1.346   .2194   20.000   .177E-03   .000E+00        -.352   .3333   20.000   .126E+00   .000E+00
      4.631     -1.477   .2127   20.000   .238E-08   .000E+00        -.296   .3475   20.000   .105E+00   .000E+00        -.929   .2484   20.000   .528E-01   .000E+00        -.916   .2495   20.000   .171E+00   .000E+00       -1.346   .2194   20.000   .178E-03   .000E+00        -.352   .3335   20.000   .126E+00   .000E+00
      4.634     -1.477   .2127   20.000   .244E-08   .000E+00        -.296   .3475   20.000   .104E+00   .000E+00        -.928   .2485   20.000   .529E-01   .000E+00        -.914   .2497   20.000   .170E+00   .000E+00       -1.345   .2195   20.000   .180E-03   .000E+00        -.351   .3337   20.000   .125E+00   .000E+00
      4.638     -1.477   .2127   20.000   .250E-08   .000E+00        -.296   .3476   20.000   .104E+00   .000E+00        -.927   .2485   20.000   .530E-01   .000E+00        -.912   .2499   20.000   .170E+00   .000E+00       -1.345   .2195   20.000   .181E-03   .000E+00        -.350   .3339   20.000   .125E+00   .000E+00
      4.641     -1.477   .2127   20.000   .257E-08   .000E+00        -.296   .3477   20.000   .104E+00   .000E+00        -.926   .2486   20.000   .531E-01   .000E+00        -.910   .2500   20.000   .170E+00   .000E+00       -1.344   .2195   20.000   .183E-03   .000E+00        -.349   .3341   20.000   .125E+00   .000E+00
      4.645     -1.477   .2127   20.000   .263E-08   .000E+00        -.295   .3478   20.000   .104E+00   .000E+00        -.925   .2487   20.000   .531E-01   .000E+00        -.908   .2502   20.000   .170E+00   .000E+00       -1.344   .2196   20.000   .184E-03   .000E+00        -.348   .3343   20.000   .125E+00   .000E+00
      4.648     -1.477   .2127   20.000   .269E-08   .000E+00        -.295   .3478   20.000   .104E+00   .000E+00        -.925   .2488   20.000   .532E-01   .000E+00        -.906   .2504   20.000   .170E+00   .000E+00       -1.343   .2196   20.000   .186E-03   .000E+00        -.347   .3345   20.000   .125E+00   .000E+00
      4.652     -1.476   .2127   20.000   .276E-08   .000E+00        -.295   .3479   20.000   .103E+00   .000E+00        -.924   .2488   20.000   .533E-01   .000E+00        -.904   .2506   20.000   .170E+00   .000E+00       -1.343   .2196   20.000   .187E-03   .000E+00        -.347   .3347   20.000   .124E+00   .000E+00
      4.655     -1.476   .2127   20.000   .283E-08   .000E+00        -.295   .3480   20.000   .103E+00   .000E+00        -.923   .2489   20.000   .534E-01   .000E+00        -.902   .2508   20.000   .170E+00   .000E+00       -1.342   .2196   20.000   .189E-03   .000E+00        -.346   .3349   20.000   .124E+00   .000E+00
      4.659     -1.476   .2127   20.000   .290E-08   .000E+00        -.294   .3480   20.000   .103E+00   .000E+00        -.922   .2490   20.000   .535E-01   .000E+00        -.900   .2509   20.000   .170E+00   .000E+00       -1.342   .2197   20.000   .190E-03   .000E+00        -.345   .3351   20.000   .124E+00   .000E+00
      4.663     -1.476   .2127   20.000   .297E-08   .000E+00        -.294   .3481   20.000   .103E+00   .000E+00        -.921   .2491   20.000   .536E-01   .000E+00        -.898   .2511   20.000   .170E+00   .000E+00       -1.341   .2197   20.000   .192E-03   .000E+00        -.344   .3353   20.000   .124E+00   .000E+00
      4.666     -1.476   .2127   20.000   .304E-08   .000E+00        -.294   .3482   20.000   .103E+00   .000E+00        -.920   .2491   20.000   .537E-01   .000E+00        -.896   .2513   20.000   .169E+00   .000E+00       -1.340   .2197   20.000   .193E-03   .000E+00        -.344   .3355   20.000   .123E+00   .000E+00
      4.670     -1.476   .2127   20.000   .311E-08   .000E+00        -.293   .3483   20.000   .102E+00   .000E+00        -.919   .2492   20.000   .537E-01   .000E+00        -.894   .2514   20.000   .169E+00   .000E+00       -1.340   .2198   20.000   .195E-03   .000E+00        -.343   .3357   20.000   .123E+00   .000E+00
      4.673     -1.476   .2127   20.000   .318E-08   .000E+00        -.293   .3483   20.000   .102E+00   .000E+00        -.918   .2493   20.000   .538E-01   .000E+00        -.892   .2516   20.000   .169E+00   .000E+00       -1.339   .2198   20.000   .196E-03   .000E+00        -.342   .3358   20.000   .123E+00   .000E+00
      4.677     -1.476   .2128   20.000   .326E-08   .000E+00        -.293   .3484   20.000   .102E+00   .000E+00        -.917   .2494   20.000   .539E-01   .000E+00        -.890   .2518   20.000   .169E+00   .000E+00       -1.339   .2198   20.000   .198E-03   .000E+00        -.341   .3360   20.000   .123E+00   .000E+00
      4.680     -1.475   .2128   20.000   .333E-08   .000E+00        -.293   .3485   20.000   .102E+00   .000E+00        -.917   .2495   20.000   .540E-01   .000E+00        -.888   .2519   20.000   .169E+00   .000E+00       -1.338   .2198   20.000   .199E-03   .000E+00        -.340   .3362   20.000   .123E+00   .000E+00
      4.684     -1.475   .2128   20.000   .341E-08   .000E+00        -.292   .3485   20.000   .102E+00   .000E+00        -.916   .2495   20.000   .541E-01   .000E+00        -.886   .2521   20.000   .169E+00   .000E+00       -1.338   .2199   20.000   .201E-03   .000E+00        -.340   .3364   20.000   .122E+00   .000E+00
      4.687     -1.475   .2128   20.000   .349E-08   .000E+00        -.292   .3486   20.000   .101E+00   .000E+00        -.915   .2496   20.000   .542E-01   .000E+00        -.885   .2523   20.000   .169E+00   .000E+00       -1.337   .2199   20.000   .203E-03   .000E+00        -.339   .3366   20.000   .122E+00   .000E+00
      4.691     -1.475   .2128   20.000   .357E-08   .000E+00        -.292   .3487   20.000   .101E+00   .000E+00        -.914   .2497   20.000   .543E-01   .000E+00        -.883   .2524   20.000   .169E+00   .000E+00       -1.337   .2199   20.000   .204E-03   .000E+00        -.338   .3367   20.000   .122E+00   .000E+00
      4.694     -1.475   .2128   20.000   .365E-08   .000E+00        -.292   .3487   20.000   .101E+00   .000E+00        -.913   .2498   20.000   .544E-01   .000E+00        -.881   .2526   20.000   .168E+00   .000E+00       -1.336   .2200   20.000   .206E-03   .000E+00        -.338   .3369   20.000   .122E+00   .000E+00
      4.698     -1.475   .2128   20.000   .373E-08   .000E+00        -.291   .3488   20.000   .101E+00   .000E+00        -.912   .2499   20.000   .545E-01   .000E+00        -.879   .2528   20.000   .168E+00   .000E+00       -1.336   .2200   20.000   .208E-03   .000E+00        -.337   .3371   20.000   .121E+00   .000E+00
      4.701     -1.475   .2128   20.000   .382E-08   .000E+00        -.291   .3489   20.000   .101E+00   .000E+00        -.911   .2500   20.000   .545E-01   .000E+00        -.877   .2529   20.000   .168E+00   .000E+00       -1.335   .2200   20.000   .209E-03   .000E+00        -.336   .3373   20.000   .121E+00   .000E+00
      4.705     -1.475   .2128   20.000   .391E-08   .000E+00        -.291   .3489   20.000   .101E+00   .000E+00        -.910   .2500   20.000   .546E-01   .000E+00        -.876   .2531   20.000   .168E+00   .000E+00       -1.334   .2201   20.000   .211E-03   .000E+00        -.335   .3374   20.000   .121E+00   .000E+00
      4.709     -1.474   .2128   20.000   .399E-08   .000E+00        -.291   .3490   20.000   .100E+00   .000E+00        -.909   .2501   20.000   .547E-01   .000E+00        -.874   .2533   20.000   .168E+00   .000E+00       -1.334   .2201   20.000   .212E-03   .000E+00        -.335   .3376   20.000   .121E+00   .000E+00
      4.712     -1.474   .2128   20.000   .408E-08   .000E+00        -.290   .3490   20.000   .100E+00   .000E+00        -.908   .2502   20.000   .548E-01   .000E+00        -.872   .2535   20.000   .168E+00   .000E+00       -1.333   .2201   20.000   .214E-03   .000E+00        -.334   .3378   20.000   .121E+00   .000E+00
      4.716     -1.474   .2128   20.000   .417E-08   .000E+00        -.290   .3491   20.000   .100E+00   .000E+00        -.907   .2503   20.000   .549E-01   .000E+00        -.870   .2537   20.000   .168E+00   .000E+00       -1.333   .2201   20.000   .216E-03   .000E+00        -.333   .3380   20.000   .120E+00   .000E+00
      4.719     -1.474   .2128   20.000   .426E-08   .000E+00        -.290   .3492   20.000   .999E-01   .000E+00        -.906   .2504   20.000   .550E-01   .000E+00        -.869   .2539   20.000   .167E+00   .000E+00       -1.332   .2202   20.000   .218E-03   .000E+00        -.333   .3381   20.000   .120E+00   .000E+00
      4.723     -1.474   .2128   20.000   .436E-08   .000E+00        -.290   .3492   20.000   .997E-01   .000E+00        -.905   .2505   20.000   .551E-01   .000E+00        -.867   .2540   20.000   .167E+00   .000E+00       -1.332   .2202   20.000   .219E-03   .000E+00        -.332   .3383   20.000   .120E+00   .000E+00
      4.726     -1.474   .2128   20.000   .445E-08   .000E+00        -.290   .3493   20.000   .995E-01   .000E+00        -.904   .2506   20.000   .552E-01   .000E+00        -.865   .2542   20.000   .167E+00   .000E+00       -1.331   .2202   20.000   .221E-03   .000E+00        -.331   .3385   20.000   .120E+00   .000E+00
      4.730     -1.474   .2128   20.000   .455E-08   .000E+00        -.289   .3493   20.000   .993E-01   .000E+00        -.903   .2507   20.000   .553E-01   .000E+00        -.864   .2544   20.000   .167E+00   .000E+00       -1.331   .2203   20.000   .223E-03   .000E+00        -.331   .3386   20.000   .119E+00   .000E+00
      4.733     -1.474   .2128   20.000   .465E-08   .000E+00        -.289   .3494   20.000   .992E-01   .000E+00        -.902   .2508   20.000   .554E-01   .000E+00        -.862   .2546   20.000   .167E+00   .000E+00       -1.330   .2203   20.000   .224E-03   .000E+00        -.330   .3388   20.000   .119E+00   .000E+00
      4.737     -1.473   .2128   20.000   .475E-08   .000E+00        -.289   .3494   20.000   .990E-01   .000E+00        -.901   .2508   20.000   .555E-01   .000E+00        -.860   .2547   20.000   .167E+00   .000E+00       -1.329   .2203   20.000   .226E-03   .000E+00        -.329   .3389   20.000   .119E+00   .000E+00
      4.740     -1.473   .2129   20.000   .485E-08   .000E+00        -.289   .3495   20.000   .988E-01   .000E+00        -.900   .2509   20.000   .556E-01   .000E+00        -.859   .2549   20.000   .167E+00   .000E+00       -1.329   .2203   20.000   .228E-03   .000E+00        -.329   .3391   20.000   .119E+00   .000E+00
      4.744     -1.473   .2129   20.000   .496E-08   .000E+00        -.289   .3496   20.000   .986E-01   .000E+00        -.899   .2510   20.000   .557E-01   .000E+00        -.857   .2551   20.000   .167E+00   .000E+00       -1.328   .2204   20.000   .230E-03   .000E+00        -.328   .3393   20.000   .119E+00   .000E+00
      4.747     -1.473   .2129   20.000   .506E-08   .000E+00        -.288   .3496   20.000   .985E-01   .000E+00        -.898   .2511   20.000   .558E-01   .000E+00        -.855   .2552   20.000   .166E+00   .000E+00       -1.328   .2204   20.000   .231E-03   .000E+00        -.327   .3394   20.000   .118E+00   .000E+00
      4.751     -1.473   .2129   20.000   .517E-08   .000E+00        -.288   .3497   20.000   .983E-01   .000E+00        -.896   .2512   20.000   .559E-01   .000E+00        -.854   .2554   20.000   .166E+00   .000E+00       -1.327   .2204   20.000   .233E-03   .000E+00        -.327   .3396   20.000   .118E+00   .000E+00
      4.755     -1.473   .2129   20.000   .528E-08   .000E+00        -.288   .3497   20.000   .981E-01   .000E+00        -.895   .2513   20.000   .560E-01   .000E+00        -.852   .2556   20.000   .166E+00   .000E+00       -1.327   .2205   20.000   .235E-03   .000E+00        -.326   .3397   20.000   .118E+00   .000E+00
      4.758     -1.473   .2129   20.000   .539E-08   .000E+00        -.288   .3498   20.000   .980E-01   .000E+00        -.894   .2514   20.000   .561E-01   .000E+00        -.850   .2557   20.000   .166E+00   .000E+00       -1.326   .2205   20.000   .237E-03   .000E+00        -.325   .3399   20.000   .118E+00   .000E+00
      4.762     -1.473   .2129   20.000   .550E-08   .000E+00        -.287   .3498   20.000   .978E-01   .000E+00        -.893   .2515   20.000   .562E-01   .000E+00        -.849   .2559   20.000   .166E+00   .000E+00       -1.326   .2205   20.000   .239E-03   .000E+00        -.325   .3400   20.000   .118E+00   .000E+00
      4.765     -1.472   .2129   20.000   .562E-08   .000E+00        -.287   .3499   20.000   .976E-01   .000E+00        -.892   .2516   20.000   .563E-01   .000E+00        -.847   .2560   20.000   .166E+00   .000E+00       -1.325   .2206   20.000   .241E-03   .000E+00        -.324   .3402   20.000   .117E+00   .000E+00
      4.769     -1.472   .2129   20.000   .573E-08   .000E+00        -.287   .3499   20.000   .974E-01   .000E+00        -.891   .2517   20.000   .564E-01   .000E+00        -.846   .2562   20.000   .166E+00   .000E+00       -1.324   .2206   20.000   .242E-03   .000E+00        -.324   .3403   20.000   .117E+00   .000E+00
      4.772     -1.472   .2129   20.000   .585E-08   .000E+00        -.287   .3500   20.000   .973E-01   .000E+00        -.890   .2518   20.000   .565E-01   .000E+00        -.844   .2564   20.000   .166E+00   .000E+00       -1.324   .2206   20.000   .244E-03   .000E+00        -.323   .3405   20.000   .117E+00   .000E+00
      4.776     -1.472   .2129   20.000   .597E-08   .000E+00        -.287   .3500   20.000   .971E-01   .000E+00        -.889   .2519   20.000   .566E-01   .000E+00        -.843   .2565   20.000   .165E+00   .000E+00       -1.323   .2206   20.000   .246E-03   .000E+00        -.322   .3406   20.000   .117E+00   .000E+00
      4.779     -1.472   .2129   20.000   .609E-08   .000E+00        -.287   .3501   20.000   .969E-01   .000E+00        -.888   .2520   20.000   .566E-01   .000E+00        -.841   .2567   20.000   .165E+00   .000E+00       -1.323   .2207   20.000   .248E-03   .000E+00        -.322   .3407   20.000   .117E+00   .000E+00
      4.783     -1.472   .2129   20.000   .622E-08   .000E+00        -.286   .3501   20.000   .968E-01   .000E+00        -.887   .2521   20.000   .567E-01   .000E+00        -.840   .2568   20.000   .165E+00   .000E+00       -1.322   .2207   20.000   .250E-03   .000E+00        -.321   .3409   20.000   .116E+00   .000E+00
      4.786     -1.472   .2129   20.000   .634E-08   .000E+00        -.286   .3502   20.000   .966E-01   .000E+00        -.886   .2522   20.000   .568E-01   .000E+00        -.838   .2570   20.000   .165E+00   .000E+00       -1.322   .2207   20.000   .252E-03   .000E+00        -.321   .3410   20.000   .116E+00   .000E+00
      4.790     -1.472   .2129   20.000   .647E-08   .000E+00        -.286   .3502   20.000   .964E-01   .000E+00        -.884   .2523   20.000   .569E-01   .000E+00        -.837   .2571   20.000   .165E+00   .000E+00       -1.321   .2208   20.000   .254E-03   .000E+00        -.320   .3412   20.000   .116E+00   .000E+00
      4.794     -1.471   .2129   20.000   .660E-08   .000E+00        -.286   .3503   20.000   .963E-01   .000E+00        -.883   .2524   20.000   .570E-01   .000E+00        -.835   .2573   20.000   .165E+00   .000E+00       -1.321   .2208   20.000   .256E-03   .000E+00        -.320   .3413   20.000   .116E+00   .000E+00
      4.797     -1.471   .2129   20.000   .674E-08   .000E+00        -.286   .3503   20.000   .961E-01   .000E+00        -.882   .2525   20.000   .571E-01   .000E+00        -.834   .2574   20.000   .165E+00   .000E+00       -1.320   .2208   20.000   .258E-03   .000E+00        -.319   .3415   20.000   .116E+00   .000E+00
      4.801     -1.471   .2130   20.000   .687E-08   .000E+00        -.285   .3504   20.000   .960E-01   .000E+00        -.881   .2526   20.000   .572E-01   .000E+00        -.832   .2576   20.000   .164E+00   .000E+00       -1.319   .2208   20.000   .260E-03   .000E+00        -.319   .3416   20.000   .115E+00   .000E+00
      4.804     -1.471   .2130   20.000   .701E-08   .000E+00        -.285   .3504   20.000   .958E-01   .000E+00        -.880   .2527   20.000   .573E-01   .000E+00        -.831   .2577   20.000   .164E+00   .000E+00       -1.319   .2209   20.000   .262E-03   .000E+00        -.318   .3418   20.000   .115E+00   .000E+00
      4.808     -1.471   .2130   20.000   .715E-08   .000E+00        -.285   .3505   20.000   .956E-01   .000E+00        -.879   .2528   20.000   .574E-01   .000E+00        -.830   .2579   20.000   .164E+00   .000E+00       -1.318   .2209   20.000   .264E-03   .000E+00        -.318   .3419   20.000   .115E+00   .000E+00
      4.811     -1.471   .2130   20.000   .729E-08   .000E+00        -.285   .3505   20.000   .955E-01   .000E+00        -.878   .2529   20.000   .575E-01   .000E+00        -.828   .2580   20.000   .164E+00   .000E+00       -1.318   .2209   20.000   .266E-03   .000E+00        -.317   .3420   20.000   .115E+00   .000E+00
      4.815     -1.471   .2130   20.000   .743E-08   .000E+00        -.285   .3506   20.000   .953E-01   .000E+00        -.877   .2530   20.000   .576E-01   .000E+00        -.827   .2582   20.000   .164E+00   .000E+00       -1.317   .2210   20.000   .268E-03   .000E+00        -.316   .3422   20.000   .114E+00   .000E+00
      4.818     -1.470   .2130   20.000   .758E-08   .000E+00        -.284   .3506   20.000   .951E-01   .000E+00        -.876   .2531   20.000   .578E-01   .000E+00        -.825   .2583   20.000   .164E+00   .000E+00       -1.317   .2210   20.000   .270E-03   .000E+00        -.316   .3423   20.000   .114E+00   .000E+00
      4.822     -1.470   .2130   20.000   .772E-08   .000E+00        -.284   .3507   20.000   .950E-01   .000E+00        -.875   .2532   20.000   .579E-01   .000E+00        -.824   .2584   20.000   .164E+00   .000E+00       -1.316   .2210   20.000   .272E-03   .000E+00        -.315   .3425   20.000   .114E+00   .000E+00
      4.825     -1.470   .2130   20.000   .787E-08   .000E+00        -.284   .3507   20.000   .948E-01   .000E+00        -.873   .2534   20.000   .580E-01   .000E+00        -.823   .2586   20.000   .163E+00   .000E+00       -1.316   .2211   20.000   .274E-03   .000E+00        -.315   .3426   20.000   .114E+00   .000E+00
      4.829     -1.470   .2130   20.000   .803E-08   .000E+00        -.284   .3508   20.000   .947E-01   .000E+00        -.872   .2535   20.000   .581E-01   .000E+00        -.821   .2587   20.000   .163E+00   .000E+00       -1.315   .2211   20.000   .276E-03   .000E+00        -.314   .3427   20.000   .114E+00   .000E+00
      4.833     -1.470   .2130   20.000   .818E-08   .000E+00        -.284   .3508   20.000   .945E-01   .000E+00        -.871   .2536   20.000   .582E-01   .000E+00        -.820   .2589   20.000   .163E+00   .000E+00       -1.314   .2211   20.000   .278E-03   .000E+00        -.314   .3429   20.000   .113E+00   .000E+00
      4.836     -1.470   .2130   20.000   .834E-08   .000E+00        -.284   .3509   20.000   .943E-01   .000E+00        -.870   .2537   20.000   .583E-01   .000E+00        -.819   .2590   20.000   .163E+00   .000E+00       -1.314   .2211   20.000   .280E-03   .000E+00        -.313   .3430   20.000   .113E+00   .000E+00
      4.840     -1.470   .2130   20.000   .850E-08   .000E+00        -.283   .3509   20.000   .942E-01   .000E+00        -.869   .2538   20.000   .584E-01   .000E+00        -.817   .2591   20.000   .163E+00   .000E+00       -1.313   .2212   20.000   .282E-03   .000E+00        -.313   .3431   20.000   .113E+00   .000E+00
      4.843     -1.469   .2130   20.000   .866E-08   .000E+00        -.283   .3510   20.000   .940E-01   .000E+00        -.868   .2539   20.000   .585E-01   .000E+00        -.816   .2593   20.000   .163E+00   .000E+00       -1.313   .2212   20.000   .284E-03   .000E+00        -.312   .3433   20.000   .113E+00   .000E+00
      4.847     -1.469   .2130   20.000   .883E-08   .000E+00        -.283   .3510   20.000   .939E-01   .000E+00        -.867   .2541   20.000   .586E-01   .000E+00        -.815   .2594   20.000   .163E+00   .000E+00       -1.312   .2212   20.000   .286E-03   .000E+00        -.312   .3434   20.000   .113E+00   .000E+00
      4.850     -1.469   .2130   20.000   .899E-08   .000E+00        -.283   .3510   20.000   .937E-01   .000E+00        -.865   .2542   20.000   .587E-01   .000E+00        -.813   .2595   20.000   .162E+00   .000E+00       -1.312   .2213   20.000   .288E-03   .000E+00        -.311   .3435   20.000   .112E+00   .000E+00
      4.854     -1.469   .2130   20.000   .916E-08   .000E+00        -.283   .3511   20.000   .936E-01   .000E+00        -.864   .2543   20.000   .588E-01   .000E+00        -.812   .2597   20.000   .162E+00   .000E+00       -1.311   .2213   20.000   .291E-03   .000E+00        -.311   .3437   20.000   .112E+00   .000E+00
      4.857     -1.469   .2130   20.000   .933E-08   .000E+00        -.283   .3511   20.000   .934E-01   .000E+00        -.863   .2544   20.000   .589E-01   .000E+00        -.811   .2598   20.000   .162E+00   .000E+00       -1.310   .2213   20.000   .293E-03   .000E+00        -.310   .3438   20.000   .112E+00   .000E+00
