


                               Node(280)                                           Node(331)                                           Node(443)                                           Node(517)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
     32.094      -.984   .3421   20.000   .475E-05   .000E+00      -10.131   .3411   20.000   .123E-03   .000E+00      -21.137   .3053   20.000   .377E-02   .000E+00      -21.894   .3929   20.000   .190E-02   .000E+00
     32.125      -.987   .3421   20.000   .477E-05   .000E+00      -10.158   .3411   20.000   .124E-03   .000E+00      -21.252   .3052   20.000   .378E-02   .000E+00      -22.199   .3926   20.000   .190E-02   .000E+00
     32.156      -.990   .3421   20.000   .480E-05   .000E+00      -10.185   .3411   20.000   .125E-03   .000E+00      -21.371   .3051   20.000   .378E-02   .000E+00      -22.497   .3922   20.000   .190E-02   .000E+00
     32.187      -.993   .3421   20.000   .482E-05   .000E+00      -10.214   .3410   20.000   .126E-03   .000E+00      -21.494   .3050   20.000   .378E-02   .000E+00      -22.788   .3918   20.000   .190E-02   .000E+00
     32.219      -.997   .3421   20.000   .485E-05   .000E+00      -10.244   .3410   20.000   .126E-03   .000E+00      -21.621   .3049   20.000   .378E-02   .000E+00      -23.079   .3915   20.000   .189E-02   .000E+00
     32.250     -1.000   .3421   20.000   .487E-05   .000E+00      -10.276   .3410   20.000   .127E-03   .000E+00      -21.751   .3048   20.000   .378E-02   .000E+00      -23.372   .3912   20.000   .189E-02   .000E+00
     32.281     -1.004   .3421   20.000   .490E-05   .000E+00      -10.308   .3409   20.000   .128E-03   .000E+00      -21.886   .3047   20.000   .379E-02   .000E+00      -23.645   .3909   20.000   .189E-02   .000E+00
     32.312     -1.008   .3421   20.000   .492E-05   .000E+00      -10.343   .3409   20.000   .129E-03   .000E+00      -22.023   .3046   20.000   .379E-02   .000E+00      -23.915   .3905   20.000   .189E-02   .000E+00
     32.344     -1.012   .3421   20.000   .495E-05   .000E+00      -10.379   .3408   20.000   .129E-03   .000E+00      -22.163   .3045   20.000   .379E-02   .000E+00      -24.179   .3902   20.000   .189E-02   .000E+00
     32.375     -1.016   .3421   20.000   .497E-05   .000E+00      -10.417   .3408   20.000   .130E-03   .000E+00      -22.304   .3043   20.000   .379E-02   .000E+00      -24.439   .3899   20.000   .189E-02   .000E+00
     32.406     -1.020   .3421   20.000   .500E-05   .000E+00      -10.457   .3408   20.000   .131E-03   .000E+00      -22.447   .3042   20.000   .379E-02   .000E+00      -24.695   .3896   20.000   .189E-02   .000E+00
     32.437     -1.025   .3421   20.000   .503E-05   .000E+00      -10.499   .3407   20.000   .132E-03   .000E+00      -22.592   .3041   20.000   .380E-02   .000E+00      -24.946   .3894   20.000   .189E-02   .000E+00
     32.469     -1.030   .3421   20.000   .505E-05   .000E+00      -10.543   .3407   20.000   .132E-03   .000E+00      -22.739   .3040   20.000   .380E-02   .000E+00      -25.193   .3891   20.000   .189E-02   .000E+00
     32.500     -1.035   .3421   20.000   .508E-05   .000E+00      -10.589   .3406   20.000   .133E-03   .000E+00      -22.888   .3039   20.000   .380E-02   .000E+00      -25.436   .3888   20.000   .189E-02   .000E+00
     32.501     -1.035   .3421   20.000   .508E-05   .000E+00      -10.589   .3406   20.000   .133E-03   .000E+00      -22.890   .3039   20.000   .380E-02   .000E+00      -25.451   .3888   20.000   .189E-02   .000E+00
     32.502     -1.035   .3421   20.000   .508E-05   .000E+00      -10.591   .3406   20.000   .133E-03   .000E+00      -22.896   .3039   20.000   .380E-02   .000E+00      -25.461   .3888   20.000   .189E-02   .000E+00
     32.504     -1.035   .3421   20.000   .508E-05   .000E+00      -10.593   .3406   20.000   .133E-03   .000E+00      -22.904   .3039   20.000   .380E-02   .000E+00      -25.474   .3888   20.000   .189E-02   .000E+00
     32.506     -1.036   .3421   20.000   .508E-05   .000E+00      -10.597   .3406   20.000   .133E-03   .000E+00      -22.915   .3038   20.000   .380E-02   .000E+00      -25.491   .3887   20.000   .189E-02   .000E+00
     32.509     -1.036   .3421   20.000   .509E-05   .000E+00      -10.601   .3406   20.000   .133E-03   .000E+00      -22.929   .3038   20.000   .380E-02   .000E+00      -25.512   .3887   20.000   .189E-02   .000E+00
     32.513     -1.037   .3421   20.000   .509E-05   .000E+00      -10.607   .3406   20.000   .134E-03   .000E+00      -22.948   .3038   20.000   .380E-02   .000E+00      -25.540   .3887   20.000   .189E-02   .000E+00
     32.518     -1.038   .3421   20.000   .509E-05   .000E+00      -10.614   .3406   20.000   .134E-03   .000E+00      -22.972   .3038   20.000   .380E-02   .000E+00      -25.576   .3886   20.000   .189E-02   .000E+00
     32.524     -1.039   .3421   20.000   .510E-05   .000E+00      -10.624   .3406   20.000   .134E-03   .000E+00      -23.002   .3038   20.000   .380E-02   .000E+00      -25.621   .3886   20.000   .189E-02   .000E+00
     32.532     -1.040   .3421   20.000   .511E-05   .000E+00      -10.637   .3405   20.000   .134E-03   .000E+00      -23.043   .3037   20.000   .380E-02   .000E+00      -25.679   .3885   20.000   .189E-02   .000E+00
     32.543     -1.044   .3421   20.000   .512E-05   .000E+00      -10.610   .3405   20.000   .134E-03   .000E+00      -23.096   .3037   20.000   .380E-02   .000E+00      -25.751   .3884   20.000   .189E-02   .000E+00
     32.556     -1.048   .3421   20.000   .513E-05   .000E+00      -10.603   .3406   20.000   .135E-03   .000E+00      -23.164   .3036   20.000   .380E-02   .000E+00      -25.841   .3883   20.000   .189E-02   .000E+00
     32.574     -1.054   .3421   20.000   .514E-05   .000E+00      -10.582   .3406   20.000   .135E-03   .000E+00      -23.252   .3036   20.000   .380E-02   .000E+00      -25.948   .3882   20.000   .189E-02   .000E+00
     32.597     -1.060   .3421   20.000   .516E-05   .000E+00      -10.577   .3406   20.000   .136E-03   .000E+00      -23.366   .3035   20.000   .381E-02   .000E+00      -26.077   .3881   20.000   .189E-02   .000E+00
     32.628     -1.067   .3421   20.000   .519E-05   .000E+00      -10.586   .3406   20.000   .136E-03   .000E+00      -23.513   .3034   20.000   .381E-02   .000E+00      -26.238   .3879   20.000   .189E-02   .000E+00
     32.661     -1.074   .3421   20.000   .522E-05   .000E+00      -10.608   .3406   20.000   .137E-03   .000E+00      -23.678   .3032   20.000   .381E-02   .000E+00      -26.397   .3877   20.000   .189E-02   .000E+00
     32.695     -1.081   .3421   20.000   .525E-05   .000E+00      -10.637   .3405   20.000   .138E-03   .000E+00      -23.841   .3031   20.000   .381E-02   .000E+00      -26.544   .3876   20.000   .189E-02   .000E+00
     32.728     -1.088   .3421   20.000   .528E-05   .000E+00      -10.671   .3405   20.000   .139E-03   .000E+00      -24.003   .3030   20.000   .381E-02   .000E+00      -26.683   .3874   20.000   .188E-02   .000E+00
     32.762     -1.095   .3421   20.000   .531E-05   .000E+00      -10.709   .3405   20.000   .140E-03   .000E+00      -24.163   .3029   20.000   .381E-02   .000E+00      -26.815   .3873   20.000   .188E-02   .000E+00
     32.795     -1.103   .3421   20.000   .534E-05   .000E+00      -10.752   .3404   20.000   .140E-03   .000E+00      -24.324   .3027   20.000   .382E-02   .000E+00      -26.943   .3871   20.000   .188E-02   .000E+00
     32.829     -1.111   .3421   20.000   .537E-05   .000E+00      -10.797   .3404   20.000   .141E-03   .000E+00      -24.482   .3026   20.000   .382E-02   .000E+00      -27.068   .3870   20.000   .188E-02   .000E+00
     32.862     -1.119   .3421   20.000   .540E-05   .000E+00      -10.846   .3403   20.000   .142E-03   .000E+00      -24.639   .3025   20.000   .382E-02   .000E+00      -27.189   .3869   20.000   .188E-02   .000E+00
     32.896     -1.127   .3420   20.000   .543E-05   .000E+00      -10.898   .3402   20.000   .143E-03   .000E+00      -24.795   .3024   20.000   .382E-02   .000E+00      -27.307   .3868   20.000   .188E-02   .000E+00
     32.931     -1.135   .3420   20.000   .546E-05   .000E+00      -10.953   .3402   20.000   .144E-03   .000E+00      -24.953   .3023   20.000   .382E-02   .000E+00      -27.427   .3866   20.000   .188E-02   .000E+00
     32.965     -1.144   .3420   20.000   .549E-05   .000E+00      -11.012   .3401   20.000   .145E-03   .000E+00      -25.111   .3021   20.000   .382E-02   .000E+00      -27.546   .3865   20.000   .188E-02   .000E+00
     33.000     -1.153   .3420   20.000   .553E-05   .000E+00      -11.073   .3400   20.000   .145E-03   .000E+00      -25.268   .3020   20.000   .383E-02   .000E+00      -27.665   .3864   20.000   .188E-02   .000E+00
     33.035     -1.162   .3420   20.000   .556E-05   .000E+00      -11.137   .3400   20.000   .146E-03   .000E+00      -25.424   .3019   20.000   .383E-02   .000E+00      -27.781   .3862   20.000   .188E-02   .000E+00
     33.071     -1.174   .3420   20.000   .559E-05   .000E+00      -11.215   .3399   20.000   .147E-03   .000E+00      -25.579   .3018   20.000   .383E-02   .000E+00      -27.897   .3861   20.000   .187E-02   .000E+00
     33.106     -1.185   .3420   20.000   .562E-05   .000E+00      -11.278   .3398   20.000   .148E-03   .000E+00      -25.734   .3016   20.000   .383E-02   .000E+00      -28.012   .3860   20.000   .187E-02   .000E+00
     33.142     -1.196   .3420   20.000   .565E-05   .000E+00      -11.353   .3397   20.000   .149E-03   .000E+00      -25.889   .3015   20.000   .383E-02   .000E+00      -28.127   .3859   20.000   .187E-02   .000E+00
     33.178     -1.207   .3420   20.000   .569E-05   .000E+00      -11.429   .3396   20.000   .150E-03   .000E+00      -26.045   .3014   20.000   .383E-02   .000E+00      -28.240   .3858   20.000   .187E-02   .000E+00
     33.213     -1.217   .3420   20.000   .572E-05   .000E+00      -11.504   .3396   20.000   .151E-03   .000E+00      -26.200   .3013   20.000   .383E-02   .000E+00      -28.353   .3856   20.000   .187E-02   .000E+00
     33.249     -1.228   .3420   20.000   .575E-05   .000E+00      -11.578   .3395   20.000   .151E-03   .000E+00      -26.354   .3012   20.000   .383E-02   .000E+00      -28.464   .3855   20.000   .187E-02   .000E+00
     33.285     -1.238   .3420   20.000   .579E-05   .000E+00      -11.653   .3394   20.000   .152E-03   .000E+00      -26.504   .3011   20.000   .384E-02   .000E+00      -28.575   .3854   20.000   .187E-02   .000E+00
     33.321     -1.248   .3420   20.000   .582E-05   .000E+00      -11.729   .3393   20.000   .153E-03   .000E+00      -26.654   .3010   20.000   .384E-02   .000E+00      -28.684   .3853   20.000   .187E-02   .000E+00
     33.357     -1.258   .3420   20.000   .585E-05   .000E+00      -11.805   .3392   20.000   .154E-03   .000E+00      -26.801   .3008   20.000   .384E-02   .000E+00      -28.793   .3852   20.000   .187E-02   .000E+00
     33.393     -1.268   .3420   20.000   .588E-05   .000E+00      -11.882   .3391   20.000   .155E-03   .000E+00      -26.945   .3007   20.000   .384E-02   .000E+00      -28.901   .3851   20.000   .186E-02   .000E+00
     33.428     -1.281   .3420   20.000   .592E-05   .000E+00      -11.967   .3390   20.000   .156E-03   .000E+00      -27.087   .3006   20.000   .384E-02   .000E+00      -29.008   .3849   20.000   .186E-02   .000E+00
     33.464     -1.292   .3420   20.000   .595E-05   .000E+00      -12.045   .3389   20.000   .156E-03   .000E+00      -27.227   .3005   20.000   .384E-02   .000E+00      -29.113   .3848   20.000   .186E-02   .000E+00
     33.500     -1.303   .3420   20.000   .598E-05   .000E+00      -12.131   .3388   20.000   .157E-03   .000E+00      -27.366   .3004   20.000   .384E-02   .000E+00      -29.218   .3847   20.000   .186E-02   .000E+00
     33.501     -1.302   .3420   20.000   .598E-05   .000E+00      -12.135   .3388   20.000   .157E-03   .000E+00      -27.368   .3004   20.000   .384E-02   .000E+00      -29.224   .3847   20.000   .186E-02   .000E+00
     33.502     -1.303   .3420   20.000   .598E-05   .000E+00      -12.138   .3388   20.000   .157E-03   .000E+00      -27.373   .3004   20.000   .384E-02   .000E+00      -29.228   .3847   20.000   .186E-02   .000E+00
     33.504     -1.304   .3420   20.000   .598E-05   .000E+00      -12.142   .3388   20.000   .157E-03   .000E+00      -27.380   .3004   20.000   .384E-02   .000E+00      -29.233   .3847   20.000   .186E-02   .000E+00
     33.506     -1.305   .3420   20.000   .599E-05   .000E+00      -12.147   .3388   20.000   .157E-03   .000E+00      -27.388   .3004   20.000   .384E-02   .000E+00      -29.239   .3847   20.000   .186E-02   .000E+00
     33.509     -1.306   .3420   20.000   .599E-05   .000E+00      -12.153   .3388   20.000   .158E-03   .000E+00      -27.399   .3004   20.000   .384E-02   .000E+00      -29.248   .3847   20.000   .186E-02   .000E+00
     33.513     -1.307   .3420   20.000   .599E-05   .000E+00      -12.162   .3388   20.000   .158E-03   .000E+00      -27.413   .3004   20.000   .384E-02   .000E+00      -29.259   .3847   20.000   .186E-02   .000E+00
     33.518     -1.309   .3420   20.000   .600E-05   .000E+00      -12.173   .3388   20.000   .158E-03   .000E+00      -27.432   .3004   20.000   .384E-02   .000E+00      -29.273   .3847   20.000   .186E-02   .000E+00
     33.524     -1.311   .3420   20.000   .600E-05   .000E+00      -12.188   .3388   20.000   .158E-03   .000E+00      -27.456   .3004   20.000   .384E-02   .000E+00      -29.292   .3846   20.000   .186E-02   .000E+00
     33.532     -1.314   .3420   20.000   .601E-05   .000E+00      -12.208   .3387   20.000   .158E-03   .000E+00      -27.487   .3003   20.000   .384E-02   .000E+00      -29.318   .3846   20.000   .186E-02   .000E+00
     33.543     -1.317   .3420   20.000   .602E-05   .000E+00      -12.233   .3387   20.000   .158E-03   .000E+00      -27.527   .3003   20.000   .384E-02   .000E+00      -29.353   .3846   20.000   .186E-02   .000E+00
     33.556     -1.321   .3420   20.000   .603E-05   .000E+00      -12.267   .3387   20.000   .159E-03   .000E+00      -27.580   .3003   20.000   .384E-02   .000E+00      -29.402   .3845   20.000   .186E-02   .000E+00
     33.574     -1.327   .3419   20.000   .605E-05   .000E+00      -12.309   .3386   20.000   .159E-03   .000E+00      -27.646   .3002   20.000   .385E-02   .000E+00      -29.468   .3844   20.000   .186E-02   .000E+00
     33.597     -1.333   .3419   20.000   .607E-05   .000E+00      -12.364   .3386   20.000   .160E-03   .000E+00      -27.732   .3002   20.000   .385E-02   .000E+00      -29.561   .3844   20.000   .186E-02   .000E+00
     33.628     -1.342   .3419   20.000   .610E-05   .000E+00      -12.434   .3385   20.000   .160E-03   .000E+00      -27.842   .3001   20.000   .385E-02   .000E+00      -29.697   .3842   20.000   .186E-02   .000E+00
     33.667     -1.353   .3419   20.000   .613E-05   .000E+00      -12.525   .3384   20.000   .161E-03   .000E+00      -27.982   .3000   20.000   .385E-02   .000E+00      -29.876   .3840   20.000   .186E-02   .000E+00
     33.706     -1.366   .3419   20.000   .617E-05   .000E+00      -12.621   .3383   20.000   .162E-03   .000E+00      -28.122   .2999   20.000   .385E-02   .000E+00      -30.062   .3839   20.000   .186E-02   .000E+00
     33.745     -1.378   .3419   20.000   .620E-05   .000E+00      -12.712   .3382   20.000   .163E-03   .000E+00      -28.260   .2998   20.000   .385E-02   .000E+00      -30.252   .3837   20.000   .186E-02   .000E+00
     33.785     -1.407   .3419   20.000   .624E-05   .000E+00      -12.805   .3381   20.000   .164E-03   .000E+00      -28.398   .2997   20.000   .385E-02   .000E+00      -30.445   .3835   20.000   .186E-02   .000E+00
     33.825     -1.422   .3419   20.000   .627E-05   .000E+00      -12.902   .3380   20.000   .165E-03   .000E+00      -28.535   .2996   20.000   .385E-02   .000E+00      -30.639   .3833   20.000   .185E-02   .000E+00
