

  TLevel   Time         dt      Iter  ItCum
   467  .45000E+03  .10000E+01    2    939
   468  .45100E+03  .10000E+01    2    941
   469  .45200E+03  .10000E+01    2    943
   470  .45300E+03  .10000E+01    2    945
   471  .45400E+03  .10000E+01    2    947
   472  .45500E+03  .10000E+01    2    949
   473  .45600E+03  .10000E+01    2    951
   474  .45700E+03  .10000E+01    2    953
   475  .45800E+03  .10000E+01    2    955
   476  .45900E+03  .10000E+01    2    957
   477  .46000E+03  .10000E+01    2    959
   478  .46100E+03  .10000E+01    2    961
   479  .46200E+03  .10000E+01    2    963
   480  .46300E+03  .10000E+01    2    965
   481  .46400E+03  .10000E+01    2    967
   482  .46500E+03  .10000E+01    2    969
   483  .46600E+03  .10000E+01    2    971
   484  .46700E+03  .10000E+01    2    973
   485  .46800E+03  .10000E+01    2    975
   486  .46900E+03  .10000E+01    2    977
   487  .47000E+03  .10000E+01    2    979
   488  .47100E+03  .10000E+01    2    981
   489  .47200E+03  .10000E+01    2    983
   490  .47300E+03  .10000E+01    2    985
   491  .47400E+03  .10000E+01    2    987
   492  .47500E+03  .10000E+01    2    989
   493  .47611E+03  .11111E+01    2    991
   494  .47759E+03  .14815E+01    2    993
   495  .47944E+03  .18519E+01    2    995
   496  .48222E+03  .27778E+01    2    997
   497  .48500E+03  .27778E+01    2    999
   498  .48833E+03  .33333E+01    2   1001
   499  .49167E+03  .33333E+01    2   1003
   500  .49500E+03  .33333E+01    2   1005
   501  .50000E+03  .50000E+01    2   1007
   502  .50500E+03  .50000E+01    2   1009
   503  .51500E+03  .10000E+02    2   1011
   504  .52500E+03  .10000E+02    2   1013
   505  .53500E+03  .10000E+02    2   1015
   506  .54500E+03  .10000E+02    2   1017
   507  .55500E+03  .10000E+02    2   1019
   508  .56500E+03  .10000E+02    2   1021
   509  .57500E+03  .10000E+02    2   1023
   510  .58500E+03  .10000E+02    2   1025
   511  .59500E+03  .10000E+02    2   1027
   512  .60500E+03  .10000E+02    2   1029
   513  .61500E+03  .10000E+02    2   1031
   514  .62500E+03  .10000E+02    2   1033
   515  .63500E+03  .10000E+02    2   1035
   516  .64500E+03  .10000E+02    2   1037
   517  .65500E+03  .10000E+02    2   1039
   518  .66500E+03  .10000E+02    2   1041
   519  .68500E+03  .20000E+02    2   1043
   520  .71500E+03  .30000E+02    2   1045
   521  .74500E+03  .30000E+02    2   1047
   522  .77500E+03  .30000E+02    2   1049
   523  .80500E+03  .30000E+02    2   1051
   524  .83500E+03  .30000E+02    2   1053
   525  .86500E+03  .30000E+02    2   1055
   526  .89500E+03  .30000E+02    2   1057
   527  .92500E+03  .30000E+02    2   1059
   528  .95500E+03  .30000E+02    2   1061
   529  .98500E+03  .30000E+02    2   1063
   530  .10150E+04  .30000E+02    2   1065
   531  .10450E+04  .30000E+02    2   1067
   532  .10750E+04  .30000E+02    2   1069
   533  .11050E+04  .30000E+02    2   1071
   534  .11350E+04  .30000E+02    2   1073
   535  .11650E+04  .30000E+02    2   1075
   536  .11950E+04  .30000E+02    2   1077
   537  .12250E+04  .30000E+02    2   1079
   538  .12550E+04  .30000E+02    2   1081
   539  .12850E+04  .30000E+02    2   1083
   540  .13150E+04  .30000E+02    2   1085
   541  .13450E+04  .30000E+02    2   1087
   542  .13750E+04  .30000E+02    2   1089
   543  .14050E+04  .30000E+02    2   1091
   544  .14350E+04  .30000E+02    2   1093
   545  .14650E+04  .30000E+02    2   1095
   546  .14950E+04  .30000E+02    2   1097
   547  .15250E+04  .30000E+02    2   1099
   548  .15550E+04  .30000E+02    2   1101
   549  .15850E+04  .30000E+02    2   1103
   550  .16150E+04  .30000E+02    2   1105
   551  .16240E+04  .90000E+01    2   1107
   552  .16450E+04  .21000E+02    2   1109
   553  .16750E+04  .30000E+02    2   1111
   554  .17050E+04  .30000E+02    2   1113
   555  .17350E+04  .30000E+02    2   1115
   556  .17650E+04  .30000E+02    2   1117
   557  .17950E+04  .30000E+02    2   1119
   558  .18250E+04  .30000E+02    2   1121
   559  .18550E+04  .30000E+02    2   1123
   560  .18850E+04  .30000E+02    2   1125
   561  .19150E+04  .30000E+02    2   1127
   562  .19450E+04  .30000E+02    2   1129
   563  .19750E+04  .30000E+02    2   1131
   564  .20050E+04  .30000E+02    2   1133
   565  .20350E+04  .30000E+02    2   1135
   566  .20650E+04  .30000E+02    2   1137
   567  .20950E+04  .30000E+02    2   1139
   568  .21250E+04  .30000E+02    2   1141
   569  .21550E+04  .30000E+02    2   1143
   570  .21850E+04  .30000E+02    2   1145
   571  .22150E+04  .30000E+02    2   1147
   572  .22450E+04  .30000E+02    2   1149
   573  .22750E+04  .30000E+02    2   1151
   574  .23050E+04  .30000E+02    2   1153
   575  .23350E+04  .30000E+02    2   1155
   576  .23650E+04  .30000E+02    2   1157
   577  .23950E+04  .30000E+02    2   1159
   578  .24250E+04  .30000E+02    2   1161
   579  .24550E+04  .30000E+02    2   1163
   580  .24850E+04  .30000E+02    2   1165
   581  .25150E+04  .30000E+02    2   1167
   582  .25450E+04  .30000E+02    2   1169
   583  .25750E+04  .30000E+02    2   1171
   584  .26050E+04  .30000E+02    2   1173
   585  .26350E+04  .30000E+02    2   1175
   586  .26650E+04  .30000E+02    2   1177
   587  .26950E+04  .30000E+02    2   1179
   588  .27250E+04  .30000E+02    2   1181
   589  .27550E+04  .30000E+02    2   1183
   590  .27850E+04  .30000E+02    2   1185
   591  .28150E+04  .30000E+02    2   1187
   592  .28450E+04  .30000E+02    2   1189
   593  .28750E+04  .30000E+02    2   1191
   594  .29050E+04  .30000E+02    2   1193
   595  .29350E+04  .30000E+02    2   1195
   596  .29650E+04  .30000E+02    2   1197
   597  .29950E+04  .30000E+02    2   1199
   598  .30250E+04  .30000E+02    2   1201
   599  .30550E+04  .30000E+02    2   1203
   600  .30850E+04  .30000E+02    2   1205
   601  .31150E+04  .30000E+02    2   1207
   602  .31450E+04  .30000E+02    2   1209
   603  .31750E+04  .30000E+02    2   1211
   604  .32050E+04  .30000E+02    2   1213
   605  .32350E+04  .30000E+02    2   1215
   606  .32480E+04  .13000E+02    2   1217
   607  .32650E+04  .17000E+02    2   1219
   608  .32950E+04  .30000E+02    2   1221
   609  .33250E+04  .30000E+02    2   1223
   610  .33550E+04  .30000E+02    2   1225
   611  .33850E+04  .30000E+02    2   1227
   612  .33900E+04  .50000E+01    2   1229
   613  .33950E+04  .50000E+01    2   1231
   614  .34000E+04  .50000E+01    2   1233
   615  .34000E+04  .10000E-01    2   1235
   616  .34000E+04  .12995E-01    2   1237
   617  .34000E+04  .16871E-01    2   1239
   618  .34001E+04  .21948E-01    2   1241
   619  .34001E+04  .28545E-01    2   1243
   620  .34001E+04  .37194E-01    2   1245
   621  .34002E+04  .48243E-01    2   1247
   622  .34002E+04  .62652E-01    2   1249
   623  .34003E+04  .82094E-01    2   1251
   624  .34004E+04  .10635E+00    2   1253
   625  .34006E+04  .13858E+00    2   1255
   626  .34007E+04  .17737E+00    2   1257
   627  .34010E+04  .23649E+00    2   1259
   628  .34013E+04  .30925E+00    2   1261
   629  .34017E+04  .41233E+00    3   1264
