 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  23. 2.    Time:  13:52:18
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 


 Time:     10.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .159E+00
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .158E+00
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .156E+00
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .155E+00
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .153E+00
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .151E+00
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .148E+00
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .145E+00
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .142E+00
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .139E+00
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .135E+00
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .130E+00
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .125E+00
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .119E+00
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .798E-02
   80  134   -5.0  -10.0   -6  -.437E-02   .175E-01        -.2   .370     20.00  .541E-04
   81  135   -4.5  -10.0   -6  -.116E-01   .233E-01        -.2   .380     20.00  .853E-04
   82  136   -4.0  -10.0   -6  -.140E-01   .279E-01        -.2   .387     20.00  .291E-03
   83  137   -3.5  -10.0   -6  -.152E-01   .304E-01        -.2   .389     20.00  .104E-02
   84  138   -3.0  -10.0   -6  -.154E-01   .307E-01        -.2   .390     20.00  .247E-02
   85  139   -2.5  -10.0   -6  -.135E-01   .269E-01        -.2   .385     20.00  .329E-02
   86  140   -2.0  -10.0   -6  -.887E-02   .177E-01        -.2   .371     20.00  .201E-02
   87  141   -1.5  -10.0   -6  -.313E-02   .625E-02        -.4   .333     20.00  .408E-03
   88  142   -1.0  -10.0   -6  -.377E-03   .754E-03        -.8   .264     20.00  .256E-04
   89  143    -.5  -10.0   -6  -.173E-03   .347E-03       -1.0   .243     20.00 -.425E-07
   90  144     .0  -10.0   -6  -.170E-03   .341E-03       -1.0   .242     20.00  .150E-09
   91  145     .5  -10.0   -6  -.175E-03   .351E-03       -1.0   .243     20.00 -.279E-07
   92  146    1.0  -10.0   -6  -.451E-03   .903E-03        -.7   .269     20.00  .240E-04
   93  147    1.5  -10.0   -6  -.382E-02   .763E-02        -.3   .340     20.00  .664E-03
   94  148    2.0  -10.0   -6  -.965E-02   .193E-01        -.2   .374     20.00  .246E-02
   95  149    2.5  -10.0   -6  -.140E-01   .279E-01        -.2   .387     20.00  .356E-02
   96  150    3.0  -10.0   -6  -.155E-01   .311E-01        -.2   .390     20.00  .250E-02
   97  151    3.5  -10.0   -6  -.151E-01   .303E-01        -.2   .389     20.00  .967E-03
   98  152    4.0  -10.0   -6  -.136E-01   .272E-01        -.2   .386     20.00  .253E-03
   99  153    4.5  -10.0   -6  -.104E-01   .208E-01        -.2   .377     20.00  .722E-04
  100  154    5.0  -10.0   -6  -.342E-02   .137E-01        -.2   .362     20.00  .447E-04
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .799E-02
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .801E-02
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .795E-02
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .794E-02
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .794E-02
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .794E-02
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .793E-02
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .794E-02
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .796E-02
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .795E-02
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .794E-02
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .797E-02
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .798E-02
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .799E-02
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .795E-02
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .801E-02
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .800E-02


 Time:     70.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .127E+00
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .129E+00
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .136E+00
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .139E+00
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .141E+00
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .143E+00
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .144E+00
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .145E+00
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .146E+00
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .146E+00
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .146E+00
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .146E+00
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .146E+00
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .145E+00
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .144E+00
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .144E+00
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .143E+00
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .141E+00
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .140E+00
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .139E+00
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .137E+00
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .136E+00
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .134E+00
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .132E+00
   25   46    1.6   -3.2    2  -.910E-04   .760E-03         .0   .430     20.00  .130E+00
   26   47    1.5   -3.1   -2   .000E+00   .000E+00         .0   .430     20.00  .128E+00
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .126E+00
   28   49    1.4   -2.9    2  -.200E-03   .169E-02         .0   .430     20.00  .124E+00
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .122E+00
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .119E+00
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .117E+00
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .115E+00
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .113E+00
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .111E+00
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .110E+00
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .108E+00
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .107E+00
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .106E+00
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .106E+00
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .106E+00
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .106E+00
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .106E+00
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .107E+00
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .108E+00
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .109E+00
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .110E+00
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .112E+00
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .114E+00
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .116E+00
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .118E+00
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .120E+00
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .122E+00
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .124E+00
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .127E+00
   55   76   -1.6   -3.2    2  -.286E-03   .230E-02         .0   .430     20.00  .129E+00
   56   77   -1.6   -3.3    2  -.356E-03   .287E-02         .0   .430     20.00  .131E+00
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .133E+00
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .135E+00
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .136E+00
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .138E+00
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .139E+00
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .141E+00
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .142E+00
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .143E+00
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .144E+00
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .145E+00
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .145E+00
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .146E+00
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .146E+00
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .146E+00
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .146E+00
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .146E+00
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .145E+00
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .144E+00
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .142E+00
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .140E+00
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .137E+00
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .134E+00
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .471E-02
   80  134   -5.0  -10.0   -6  -.659E-02   .263E-01        -.2   .384     20.00  .122E-02
   81  135   -4.5  -10.0   -6  -.135E-01   .269E-01        -.2   .385     20.00  .130E-02
   82  136   -4.0  -10.0   -6  -.142E-01   .284E-01        -.2   .387     20.00  .209E-02
   83  137   -3.5  -10.0   -6  -.152E-01   .304E-01        -.2   .389     20.00  .518E-02
   84  138   -3.0  -10.0   -6  -.154E-01   .309E-01        -.2   .390     20.00  .108E-01
   85  139   -2.5  -10.0   -6  -.138E-01   .276E-01        -.2   .386     20.00  .142E-01
   86  140   -2.0  -10.0   -6  -.102E-01   .204E-01        -.2   .376     20.00  .103E-01
   87  141   -1.5  -10.0   -6  -.578E-02   .116E-01        -.3   .355     20.00  .364E-02
   88  142   -1.0  -10.0   -6  -.214E-02   .427E-02        -.4   .320     20.00  .662E-03
   89  143    -.5  -10.0   -6  -.407E-03   .813E-03        -.8   .266     20.00  .523E-05
   90  144     .0  -10.0   -6  -.197E-03   .394E-03       -1.0   .246     20.00 -.374E-07
   91  145     .5  -10.0   -6  -.494E-03   .988E-03        -.7   .272     20.00  .148E-04
   92  146    1.0  -10.0   -6  -.247E-02   .494E-02        -.4   .325     20.00  .716E-03
   93  147    1.5  -10.0   -6  -.630E-02   .126E-01        -.3   .358     20.00  .468E-02
   94  148    2.0  -10.0   -6  -.107E-01   .215E-01        -.2   .377     20.00  .116E-01
   95  149    2.5  -10.0   -6  -.142E-01   .285E-01        -.2   .387     20.00  .149E-01
   96  150    3.0  -10.0   -6  -.156E-01   .312E-01        -.2   .390     20.00  .106E-01
   97  151    3.5  -10.0   -6  -.152E-01   .303E-01        -.2   .389     20.00  .481E-02
   98  152    4.0  -10.0   -6  -.141E-01   .282E-01        -.2   .387     20.00  .193E-02
   99  153    4.5  -10.0   -6  -.134E-01   .267E-01        -.2   .385     20.00  .125E-02
  100  154    5.0  -10.0   -6  -.655E-02   .262E-01        -.2   .384     20.00  .119E-02
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .471E-02
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .473E-02
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .469E-02
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .469E-02
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .473E-02
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .469E-02
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .473E-02
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .473E-02
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .468E-02
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .468E-02
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .470E-02
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .469E-02
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .471E-02
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .469E-02
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .473E-02
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .472E-02


 Time:     80.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .126E+00
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .127E+00
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .130E+00
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .130E+00
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .131E+00
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .130E+00
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .130E+00
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .129E+00
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .128E+00
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .127E+00
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .125E+00
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .124E+00
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .122E+00
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .121E+00
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .119E+00
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .117E+00
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .115E+00
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .113E+00
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .111E+00
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .109E+00
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .107E+00
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .105E+00
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .102E+00
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .100E+00
   25   46    1.6   -3.2    2  -.910E-04   .760E-03         .0   .430     20.00  .980E-01
   26   47    1.5   -3.1   -2   .000E+00   .000E+00         .0   .430     20.00  .957E-01
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .935E-01
   28   49    1.4   -2.9    2  -.200E-03   .169E-02         .0   .430     20.00  .912E-01
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .888E-01
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .865E-01
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .843E-01
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .822E-01
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .803E-01
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .785E-01
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .769E-01
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .755E-01
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .746E-01
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .738E-01
