 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All cumulative fluxes (CumQ) are positive out of the region

       Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
        [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

       33.2922   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.156E+05   .356E+04   .000E+00   .000E+00
       33.8143   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.157E+05   .364E+04   .000E+00   .000E+00
       34.3365   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+05   .372E+04   .000E+00   .000E+00
       34.8586   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+05   .380E+04   .000E+00   .000E+00
       35.3900   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+05   .388E+04   .000E+00   .000E+00
       35.9220   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+05   .396E+04   .000E+00   .000E+00
       36.4545   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+05   .404E+04   .000E+00   .000E+00
       36.9875   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.162E+05   .412E+04   .000E+00   .000E+00
       37.5210   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.163E+05   .421E+04   .000E+00   .000E+00
       38.0549   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.164E+05   .429E+04   .000E+00   .000E+00
       38.5891   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.165E+05   .437E+04   .000E+00   .000E+00
       39.1238   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.166E+05   .445E+04   .000E+00   .000E+00
       39.6588   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.167E+05   .454E+04   .000E+00   .000E+00
       40.1941   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.168E+05   .462E+04   .000E+00   .000E+00
       40.7298   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.168E+05   .470E+04   .000E+00   .000E+00
       41.2657   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.169E+05   .479E+04   .000E+00   .000E+00
       41.8018   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.170E+05   .487E+04   .000E+00   .000E+00
       42.3383   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.171E+05   .495E+04   .000E+00   .000E+00
       42.8749   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.172E+05   .504E+04   .000E+00   .000E+00
       43.4117   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.173E+05   .512E+04   .000E+00   .000E+00
       43.9488   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.174E+05   .521E+04   .000E+00   .000E+00
       44.4860   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.175E+05   .529E+04   .000E+00   .000E+00
       45.0234   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.175E+05   .537E+04   .000E+00   .000E+00
       45.5609   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.176E+05   .546E+04   .000E+00   .000E+00
       46.0986   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.177E+05   .554E+04   .000E+00   .000E+00
       46.6364   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.178E+05   .563E+04   .000E+00   .000E+00
       47.1743   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.179E+05   .571E+04   .000E+00   .000E+00
       47.7124   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.180E+05   .580E+04   .000E+00   .000E+00
       48.2505   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.181E+05   .588E+04   .000E+00   .000E+00
       48.7887   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.181E+05   .597E+04   .000E+00   .000E+00
       49.3271   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.182E+05   .605E+04   .000E+00   .000E+00
       49.6635   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.183E+05   .610E+04   .000E+00   .000E+00
       50.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.183E+05   .616E+04   .000E+00   .000E+00
       50.5376   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.184E+05   .624E+04   .000E+00   .000E+00
       51.0753   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.185E+05   .633E+04   .000E+00   .000E+00
       51.6129   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.186E+05   .641E+04   .000E+00   .000E+00
       52.1505   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.187E+05   .650E+04   .000E+00   .000E+00
       52.6882   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.188E+05   .658E+04   .000E+00   .000E+00
       53.2258   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.189E+05   .667E+04   .000E+00   .000E+00
       53.7635   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.189E+05   .675E+04   .000E+00   .000E+00
       54.3011   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.190E+05   .683E+04   .000E+00   .000E+00
