 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All fluxes (v) are positive out of the region

       Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vDrain     vBottom...
        [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

       47.7124   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+03   .157E+03   .000E+00   .000E+00
       48.2505   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .157E+03   .000E+00   .000E+00
       48.7887   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .157E+03   .000E+00   .000E+00
       49.3271   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .157E+03   .000E+00   .000E+00
       49.6635   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .157E+03   .000E+00   .000E+00
       50.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .157E+03   .000E+00   .000E+00
       50.5376   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .158E+03   .000E+00   .000E+00
       51.0753   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.160E+03   .158E+03   .000E+00   .000E+00
       51.6129   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       52.1505   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       52.6882   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       53.2258   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       53.7635   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       54.3011   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       54.8387   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       55.3764   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       55.9140   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       56.4516   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       56.9893   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       57.5269   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       58.0645   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       58.6022   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       59.1398   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.159E+03   .158E+03   .000E+00   .000E+00
       59.6774   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+03   .158E+03   .000E+00   .000E+00
       60.2151   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+03   .158E+03   .000E+00   .000E+00
       60.7527   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+03   .158E+03   .000E+00   .000E+00
       61.2904   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.158E+03   .158E+03   .000E+00   .000E+00
